"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2487","1451335_at","Plac8","231507","placenta-specific 8",-0.153604969616624,7.79291872880519,-0.471989911790643,0.641361977572971,0.82636013584857,-6.11474388857907
"2897","1456307_s_at","Adcy7","11513","adenylate cyclase 7",0.105516273212906,4.29336074195864,0.473254408167854,0.640473190047179,0.82636013584857,-6.11415024715574
"2995","1458701_at","Gpcpd1","74182","glycerophosphocholine phosphodiesterase 1",0.309374028582938,6.36591834482173,0.470971610976791,0.642078118104598,0.82636013584857,-6.11522081725832
"3036","1460180_at","Hexb","15212","hexosaminidase B",-0.0862218754126172,6.85854708106566,-0.472908790495482,0.640716062821217,0.82636013584857,-6.11431265841322
"205","1417704_a_at","Arhgap6","11856","Rho GTPase activating protein 6",0.153437166658112,3.43821009289287,0.470221518907544,0.642605862534401,0.826439183222049,-6.11557148257356
"2812","1455434_a_at","Ktn1","16709","kinectin 1",-0.108081223711441,6.26328395470301,-0.470050312615771,0.642726345612727,0.826439183222049,-6.11565144408971
"171","1417311_at","Crip2","68337","cysteine rich protein 2",-0.0924117283881891,8.70642923765227,-0.469644850364065,0.643011721700386,0.826460763438633,-6.11584070047215
"1725","1437039_at","Cops2","12848","COP9 signalosome subunit 2",0.100744768655398,6.49247968325011,0.469182457315239,0.643337235878012,0.826533893443275,-6.11605633485418
"300","1418380_at","Terf1","21749","telomeric repeat binding factor 1",0.102726540465365,5.72077840446059,0.468405033160442,0.643884689273788,0.826581663042938,-6.11641841280673
"411","1419476_at","Adamdec1","58860","ADAM-like, decysin 1",0.157567926487001,5.42297774580802,0.468124493127847,0.644082293038223,0.826581663042938,-6.11654892712352
"1543","1435274_at","Spopl","76857","speckle-type BTB/POZ protein-like",-0.0971647840236223,5.65169469377971,-0.467985345090724,0.644180314584649,0.826581663042938,-6.11661363386528
"2512","1451531_at","Cbwd1","226043","COBW domain containing 1",0.0902268400982926,5.50435428333503,0.467119354290064,0.644790502016658,0.827019747688727,-6.11701591368633
"2789","1455171_at","Kmt5b","225888","lysine methyltransferase 5B",0.0904087925198667,5.44261437430602,0.466591972149954,0.645162226788831,0.82715173826218,-6.11726054123905
"1789","1437675_at","Slc8a1","20541","solute carrier family 8 (sodium/calcium exchanger), member 1",0.18637395962256,3.66503063654326,0.465214895943936,0.6461333031439,0.82805171752344,-6.11789802390649
"1337","1432478_a_at","Rnf19b","75234","ring finger protein 19B",-0.10323229533127,5.57736831036127,-0.464507283757824,0.646632542113116,0.828346516270631,-6.11822487637572
"1535","1435164_s_at","Uba3","22200","ubiquitin-like modifier activating enzyme 3",0.0868404995101564,8.29285238744988,0.462776090456106,0.647854659244397,0.829221624997924,-6.11902247280989
"1983","1440244_at","Erg","13876","ETS transcription factor",-0.105463909900805,5.34966255099173,-0.462804791898408,0.647834389510434,0.829221624997924,-6.11900927327778
"817","1424953_at","Gstp3","225884","glutathione S-transferase pi 3",-0.113843229175707,7.82320936326196,-0.46186185332802,0.648500463755076,0.829376961002603,-6.11944250196809
"2424","1450627_at","Ank","11732","progressive ankylosis",-0.086601402621274,7.65611037348307,-0.461841135547592,0.648515101778441,0.829376961002603,-6.11945201092352
"2615","1452475_at","Pcsk5","18552","proprotein convertase subtilisin/kexin type 5",0.0782025438247302,5.12332184239314,0.460429812488789,0.6495126042288,0.830307554304951,-6.12009878853798
"401","1419401_at","Asb13","142688","ankyrin repeat and SOCS box-containing 13",0.106307697174471,7.02022755819958,0.459639551523086,0.650071441954499,0.830644416236225,-6.12046009917074
"829","1425057_at","Pbld1","68371","phenazine biosynthesis-like protein domain containing 1",-0.0744620580708641,9.35201885604203,-0.459293780964378,0.650316021681204,0.830644416236225,-6.12061799540292
"537","1421221_at","Bco2","170752","beta-carotene oxygenase 2",-0.0644647898056148,7.92209584486966,-0.458651781855393,0.650770244238222,0.830879685278427,-6.12091085528163
"450","1419879_s_at","Trim25","217069","tripartite motif-containing 25",-0.0936223232563673,9.82829888474142,-0.458062237588959,0.651187476139903,0.831067550428238,-6.12117943285766
"771","1424591_at","Caap1","67770","caspase activity and apoptosis inhibitor 1",0.0839948608573664,6.24846141917068,0.456897129273936,0.652012388412732,0.831430633711552,-6.12170922206842
"1939","1439531_at","E130311K13Rik","329659","RIKEN cDNA E130311K13 gene",-0.0982515811784035,7.16206437451397,-0.45706990246796,0.651890033978548,0.831430633711552,-6.12163074357098
"879","1425645_s_at","Cyp2b10","13088","cytochrome P450, family 2, subfamily b, polypeptide 10",-0.131436066525244,4.58217646838211,-0.454328099654715,0.653832899234424,0.833406723672048,-6.12287271249387
"1301","1431179_at","Entpd7","93685","ectonucleoside triphosphate diphosphohydrolase 7",0.0834565155549072,4.99015232015432,0.45316979349256,0.654654438131494,0.83376312339843,-6.12339519262953
"2444","1450808_at","Fpr1","14293","formyl peptide receptor 1",-0.106137883312874,5.2981111638717,-0.453178943713765,0.654647946507032,0.83376312339843,-6.12339107034646
"2713","1454174_a_at","C330007P06Rik","77644","RIKEN cDNA C330007P06 gene",-0.0908644876920932,3.88580404882991,-0.451726440129123,0.655678773397549,0.834722211727041,-6.12404441735636
"157","1417170_at","Lztfl1","93730","leucine zipper transcription factor-like 1",0.105577769489224,6.48667181508684,0.450820942651971,0.656321749837031,0.835195212675163,-6.1244506748717
"325","1418640_at","Sirt1","93759","sirtuin 1",-0.0980664258204049,6.98049860777224,-0.44931972038718,0.657388337047511,0.835515866623375,-6.12512244473688
"428","1419599_s_at","Ms4a6d","68774","membrane-spanning 4-domains, subfamily A, member 6D",-0.147723440618952,3.93222748944025,-0.449491030787041,0.657266586910035,0.835515866623375,-6.12504589764149
"902","1425977_a_at","Slk","20874","STE20-like kinase",0.105940259026015,5.59671175893039,0.449409594446431,0.657324462430637,0.835515866623375,-6.12508228963776
"1448","1434380_at","Gbp7","229900","guanylate binding protein 7",0.120673077090196,7.77472746769605,0.447877262211301,0.658413874827281,0.836473779043577,-6.12576584580688
"106","1416795_at","Cryl1","68631","crystallin, lambda 1",-0.0879928503133076,6.9743750390617,-0.446673290343356,0.659270382044679,0.836870860376023,-6.12630131553475
"1567","1435458_at","Pim1","18712","proviral integration site 1",0.127565258566316,7.79703625573128,0.447053994960512,0.658999496694988,0.836870860376023,-6.12613214918105
"166","1417267_s_at","Fkbp11","66120","FK506 binding protein 11",0.117619908380631,7.06157330940687,0.445641808055916,0.66000455902538,0.83711213030548,-6.12675894401679
"958","1426812_a_at","Fam129b","227737","family with sequence similarity 129, member B",0.132419894302127,6.75660508304863,0.44586622421164,0.659844796850467,0.83711213030548,-6.1266594677721
"1913","1439200_x_at","Rhox4b","57737","reproductive homeobox 4B",-0.142992282541558,5.14030653103905,-0.445258139632613,0.660277731391535,0.837113547380203,-6.12692889756621
"1029","1427425_at","Slc25a51","230125","solute carrier family 25, member 51",0.152832298597817,7.69416699507039,0.443876239230593,0.661262045949376,0.837659598077841,-6.12753984605832
"1578","1435517_x_at","Ralb","64143","v-ral simian leukemia viral oncogene B",0.0817101444381656,6.52496682196677,0.444225906833113,0.661012921926634,0.837659598077841,-6.12738543170936
"2981","1458245_at","Susd1","634731","sushi domain containing 1",-0.0879432160983544,6.00730073945213,-0.443507039198858,0.661525129453739,0.837659598077841,-6.12770275633738
"134","1416996_at","Tbc1d8","54610","TBC1 domain family, member 8",-0.123571787699912,6.51631597358088,-0.442685688947463,0.662110564687289,0.838056029429366,-6.12806470111245
"199","1417602_at","Per2","18627","period circadian clock 2",0.146800220803861,5.86067164175517,0.441457913819179,0.662986098678518,0.838594706187808,-6.12860451609144
"823","1424988_at","Mylip","218203","myosin regulatory light chain interacting protein",-0.0929498375760449,7.74145147424191,-0.441324562344199,0.663081222019804,0.838594706187808,-6.12866305794477
"2915","1456505_at","Braf","109880","Braf transforming gene",0.0701480522200146,6.26641541512273,0.439832589303495,0.664145882754237,0.839596089250118,-6.12931685529204
"1329","1432026_a_at","Herc6","67138","hect domain and RLD 6",0.0969995854931573,3.64922957283523,0.43850699755609,0.665092421736279,0.840447384674551,-6.12989591728166
"1463","1434465_x_at","Vldlr","22359","very low density lipoprotein receptor",-0.115207810341375,4.75140681388475,-0.435731523856759,0.667076091895183,0.842302811385654,-6.13110277100042
"1722","1436996_x_at","Lyz1","17110","lysozyme 1",0.183123683374893,9.18954967510836,0.435686618999208,0.667108206482561,0.842302811385654,-6.13112223496801
"261","1418073_at","Acot9","56360","acyl-CoA thioesterase 9",0.106044432531656,5.72362205140952,0.433753494031438,0.668491334374606,0.842320981110018,-6.13195827622643
"660","1423256_a_at","Atp6v1g1","66290","ATPase, H+ transporting, lysosomal V1 subunit G1",0.068615413365162,10.922043710506,0.434567962220323,0.667908445470053,0.842320981110018,-6.1316064791764
"1558","1435400_at","Micu3","78506","mitochondrial calcium uptake family, member 3",0.0989338877450319,4.02303739606335,0.434416212155418,0.668017031980468,0.842320981110018,-6.1316720744753
"2374","1449591_at","Casp4","12363","caspase 4, apoptosis-related cysteine peptidase",0.100375287487557,4.62782054474209,0.434012622191709,0.668305861481907,0.842320981110018,-6.13184642016963
"2743","1454796_at","Ficd","231630","FIC domain containing",0.0954800742470931,6.6372608760206,0.433775108938774,0.668475862520295,0.842320981110018,-6.13194894838012
"496","1420726_x_at","Tmlhe","192289","trimethyllysine hydroxylase, epsilon",0.097557132756406,5.87483905028995,0.429154224167674,0.671786876027821,0.842639067971586,-6.13393268042582
"612","1422659_at","Camk2d","108058","calcium/calmodulin-dependent protein kinase II, delta",0.0814444613630529,2.99611472178693,0.431731002940814,0.669939687839094,0.842639067971586,-6.13282905381962
"614","1422670_at","Rnd2","11858","Rho family GTPase 2",0.111233853348123,7.63076106148596,0.427735968601097,0.672804469166399,0.842639067971586,-6.13453734245612
"722","1424040_at","Map7d1","245877","MAP7 domain containing 1",0.087253351231495,7.09776854831418,0.423088045817528,0.676143807396461,0.842639067971586,-6.13650514606017
"795","1424727_at","Ccr5","12774","chemokine (C-C motif) receptor 5",0.112031004039891,5.35440394944825,0.429171858509591,0.671774227482736,0.842639067971586,-6.1339251497721
"994","1427095_at","Cdcp1","109332","CUB domain containing protein 1",0.117048049903468,6.48213870192759,0.430358089090334,0.67092361018521,0.842639067971586,-6.13341787739068
"1171","1428988_at","Abcc3","76408","ATP-binding cassette, sub-family C (CFTR/MRP), member 3",-0.112989929204852,9.25956209653146,-0.425119339926336,0.674683566808174,0.842639067971586,-6.1356477537503
"1216","1429438_at","Bcor","71458","BCL6 interacting corepressor",-0.106248852773649,5.09493761546726,-0.428809683872526,0.672034023551005,0.842639067971586,-6.13407975349682
"1480","1434625_at","Zfp943","74670","zinc finger prtoein 943",0.0831720610828315,7.19752000619846,0.425855905983619,0.674154392125435,0.842639067971586,-6.1353358571859
"1493","1434744_at","Yrdc","230734","yrdC domain containing (E.coli)",0.0800619134865395,7.32364033686501,0.424847838273167,0.674878666328069,0.842639067971586,-6.13576258627242
"1575","1435492_at","Socs6","54607","suppressor of cytokine signaling 6",-0.0937138100201311,5.54847234108736,-0.422715722231874,0.676411601524153,0.842639067971586,-6.13666186252678
"1661","1436506_a_at","Snhg6","73824","small nucleolar RNA host gene 6",-0.0896380529590388,8.58328622450161,-0.432204851129041,0.669600236366411,0.842639067971586,-6.13262539883462
"1869","1438606_a_at","Clic4","29876","chloride intracellular channel 4 (mitochondrial)",-0.0669054882613516,9.26883546463966,-0.426991474068611,0.673338897182541,0.842639067971586,-6.13485396375398
"1961","1439858_at","Pgpep1","66522","pyroglutamyl-peptidase I",-0.0788334673791091,6.45389894652939,-0.423610891577223,0.675767823763477,0.842639067971586,-6.13628484340437
"2046","1441799_at","6030422H21Rik","402765","RIKEN cDNA 6030422H21 gene",-0.308147867895355,4.87299610469662,-0.43029692462185,0.670967458770004,0.842639067971586,-6.13344406706107
"2105","1443471_at","Zbtb20","56490","zinc finger and BTB domain containing 20",-0.144199518283075,6.99957834765036,-0.424173477201803,0.675363359073132,0.842639067971586,-6.13604749722008
"2280","1448562_at","Upp1","22271","uridine phosphorylase 1",-0.0971358929137116,5.32804247721753,-0.422861849036226,0.676306494463406,0.842639067971586,-6.13660037179481
"2301","1448754_at","Rbp1","19659","retinol binding protein 1, cellular",-0.190944467584819,7.39039767462588,-0.425245278821735,0.674593075758489,0.842639067971586,-6.13559446297255
"2335","1449175_at","Gpr65","14744","G-protein coupled receptor 65",0.0937439018481028,3.1059685902623,0.42345979760239,0.675876468105104,0.842639067971586,-6.13634853481675
"2446","1450830_a_at","Pde6c","110855","phosphodiesterase 6C, cGMP specific, cone, alpha prime",-0.107214545645098,3.69462852949169,-0.425608833094185,0.674331878749036,0.842639067971586,-6.13544053862637
"2475","1451190_a_at","Sbk1","104175","SH3-binding kinase 1",0.180782185540483,7.73019374182946,0.4260569290474,0.674009999993496,0.842639067971586,-6.13525064233652
"2518","1451566_at","Zfp810","235050","zinc finger protein 810",0.103958890018055,5.54315820292344,0.425841036674713,0.674165073056055,0.842639067971586,-6.13534215880117
"2560","1452011_a_at","Uxs1","67883","UDP-glucuronate decarboxylase 1",-0.0832254254169555,7.26734813866259,-0.431665753029778,0.669986436666053,0.842639067971586,-6.13285708033922
"2724","1454621_s_at","Miga2","108958","mitoguardin 2",0.0844531134092898,7.9256689068919,0.432194989944324,0.669607299908148,0.842639067971586,-6.13262963930675
"2819","1455475_at","Abhd18","269423","abhydrolase domain containing 18",0.10246704307146,5.58900939426402,0.427771618795933,0.672778882444612,0.842639067971586,-6.13452216740097
"2944","1457150_at","AI428301","106201","expressed sequence AI428301",0.108603718257295,5.85244726906401,0.427651824226923,0.672864862547024,0.842639067971586,-6.13457315487292
"2984","1458299_s_at","Nfkbie","18037","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon",-0.0953133954113321,4.66428792215842,-0.427642663122665,0.672871437929969,0.842639067971586,-6.13457705348271
"3071","1460633_at","Prpf19","28000","pre-mRNA processing factor 19",0.0876471130222116,7.78031517706697,0.426598010449252,0.673621412195825,0.842639067971586,-6.1350210782102
"784","1424673_at","Clec2h","94071","C-type lectin domain family 2, member h",-0.349971272323709,5.53720335497549,-0.420429382896808,0.678057009067216,0.84434699186557,-6.13762123931294
"2943","1457142_at","Necab1","69352","N-terminal EF-hand calcium binding protein 1",0.0970217324838636,5.42665234151464,0.419005880536392,0.679082287639485,0.845281633926656,-6.13821597205654
"2049","1441862_at","Ppox","19044","protoporphyrinogen oxidase",-0.0912820985191956,3.44682331928745,-0.417727556685552,0.680003541125618,0.846086088169643,-6.13874835778747
"463","1420113_s_at","Coprs","66423","coordinator of PRMT5, differentiation stimulator",-0.0890943456378581,5.78209572998203,-0.416890092205959,0.680607355489892,0.846495081989652,-6.13909626985058
"2325","1449062_at","Khk","16548","ketohexokinase",-0.0926005878631866,11.8809271397082,-0.416090999360625,0.681183707353955,0.846869603041664,-6.13942760013669
"1845","1438349_at","Zfp229","381067","zinc finger protein 229",0.101465667041028,5.67821357483686,0.414730920920961,0.682165130619745,0.847062997141629,-6.13999009434177
"2652","1452973_at","Ppm1k","243382","protein phosphatase 1K (PP2C domain containing)",-0.0951151146283511,9.67466879247694,-0.414759227135489,0.682144699201197,0.847062997141629,-6.13997840608083
"2791","1455181_at","Rasa2","114713","RAS p21 protein activator 2",-0.0906795207582185,4.3511119806912,-0.414941157577412,0.682013387783353,0.847062997141629,-6.13990326423688
"387","1419228_at","Elac1","114615","elaC ribonuclease Z 1",0.106967397567204,4.08371691029173,0.413858399541544,0.682795038096484,0.847329626095705,-6.14034999240956
"1502","1434836_at","Nfatc2ip","18020","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein",-0.0811345112424311,6.39248754954373,-0.413254096656768,0.683231446220918,0.847329626095705,-6.14059881809321
"1984","1440247_at","Phf14","75725","PHD finger protein 14",0.0867228749246149,3.40942852075581,0.412526931581489,0.683756731100304,0.847329626095705,-6.14089775843909
"2124","1443870_at","Abcc4","239273","ATP-binding cassette, sub-family C (CFTR/MRP), member 4",-0.0980782278645957,5.12639144631447,-0.412770355732473,0.683580869725974,0.847329626095705,-6.14079774356938
"2327","1449080_at","Hdac2","15182","histone deacetylase 2",0.0896892144463166,6.23542553865719,0.413254459392789,0.683231184230748,0.847329626095705,-6.14059866884166
"2595","1452324_at","Pvt1","19296","Pvt1 oncogene",-0.0937535425763025,4.72555233222596,-0.411631495940938,0.684403794415799,0.847790046464337,-6.14126516310836
"364","1418949_at","Gdf15","23886","growth differentiation factor 15",0.201581383230419,7.67448446413243,0.409946810276332,0.685621858095288,0.848682874111777,-6.1419542722344
"2530","1451721_a_at","H2-Ab1","14961","histocompatibility 2, class II antigen A, beta 1",0.189848125014738,6.20013549458195,0.409871697942423,0.685676186233954,0.848682874111777,-6.14198493159864
"2196","1446834_at","Ctsc","13032","cathepsin C",0.108477726021265,3.34178721280312,0.408965522253505,0.686331752168766,0.849152714685682,-6.14235437842486
"1382","1433757_a_at","Nisch","64652","nischarin",0.113725424417605,6.75206988372289,0.407212106708896,0.687600961641063,0.850295368445786,-6.14306695667215
"2303","1448793_a_at","Sdc4","20971","syndecan 4",0.0958934927323689,10.7123579602403,0.4069262256328,0.687807985720364,0.850295368445786,-6.1431828511546
"469","1420365_a_at","Hnrnpa2b1","53379","heterogeneous nuclear ribonucleoprotein A2/B1",0.0773700867161402,10.4800380108718,0.404142575000122,0.689825100441583,0.852201773160034,-6.14430713433564
"1819","1438001_x_at","Reep5","13476","receptor accessory protein 5",-0.0683030456185918,7.86925625660951,-0.404033754383806,0.689904002905962,0.852201773160034,-6.14435093123211
"2850","1455814_x_at","Ddx39","68278","DEAD (Asp-Glu-Ala-Asp) box polypeptide 39",0.082789680549574,8.11950723206935,0.403180956642068,0.69052246456275,0.852623444405932,-6.14469375321685
"1675","1436597_at","Ankhd1","108857","ankyrin repeat and KH domain containing 1",-0.0745277279757897,5.88271091903724,-0.400428398295715,0.692520162388031,0.854747107768941,-6.14579540208052
"1105","1428512_at","Bhlhb9","70237","basic helix-loop-helix domain containing, class B9",-0.111604745062596,4.92219224753502,-0.399933505029139,0.692879578790101,0.854847820343681,-6.14599268292221
"645","1423130_a_at","Srsf5","20384","serine/arginine-rich splicing factor 5",-0.0886359747336538,9.61954908698623,-0.396670783520053,0.695250972859377,0.856790521537852,-6.14728729199425
"1475","1434558_at","Wdr47","99512","WD repeat domain 47",0.0835591838817313,3.92128174895316,0.396823389205159,0.695139985686706,0.856790521537852,-6.14722697294583
"1868","1438602_s_at","Masp1","17174","mannan-binding lectin serine peptidase 1",0.0714742703655027,8.36343898924805,0.396617748616805,0.695289545752361,0.856790521537852,-6.14730824925737
"2956","1457436_at","Tbc1d7","67046","TBC1 domain family, member 7",0.0775905561527406,5.37181952019542,0.39556045136201,0.696058705500359,0.857394970706407,-6.14772547407171
"2973","1457883_at","Pm20d2","242377","peptidase M20 domain containing 2",0.0987807558235678,5.66355705174009,0.394886495637711,0.696549167039376,0.857655777102905,-6.14799085366181
"486","1420647_a_at","Krt8","16691","keratin 8",0.0812931042044998,10.8707961583096,0.393704643552921,0.697409569328419,0.857759430225759,-6.14845514720967
"1735","1437110_at","Resf1","67246","retroelement silencing factor 1",0.16377411091983,7.47450077148133,0.393622146112803,0.697469643946977,0.857759430225759,-6.14848750529376
"2166","1444974_at","AU023617","101769","expressed sequence AU023617",-0.112868310132709,4.48087829809948,-0.39366779088972,0.697436405180152,0.857759430225759,-6.14846960280671
"701","1423797_at","Aacs","78894","acetoacetyl-CoA synthetase",0.141813547102959,7.55084072146825,0.391833281211427,0.698772791613225,0.85885979388732,-6.149187509487
"2859","1455901_at","Chpt1","212862","choline phosphotransferase 1",-0.0811383848338245,8.98903123124195,-0.391627681366219,0.698922627199821,0.85885979388732,-6.14926776167597
"779","1424638_at","Cdkn1a","12575","cyclin-dependent kinase inhibitor 1A (P21)",-0.247370509968331,7.32418228472783,-0.390447106103228,0.699783240285762,0.859006527166156,-6.14972777374166
"1846","1438360_x_at","Slc25a5","11740","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5",0.0732300393906566,9.33732303908081,0.390770571679663,0.699547400133991,0.859006527166156,-6.14960187137501
"2698","1453685_at","Nudt7","67528","nudix (nucleoside diphosphate linked moiety X)-type motif 7",-0.0634253060015881,6.6829720160448,-0.390315030327754,0.69987954618315,0.859006527166156,-6.1497791519702
"1098","1428440_at","Slc25a12","78830","solute carrier family 25 (mitochondrial carrier, Aralar), member 12",-0.0666877934836325,6.67659158026341,-0.389136150075279,0.7007393798975,0.859718928207579,-6.15023698354108
"1474","1434554_at","Trim37","68729","tripartite motif-containing 37",0.126670408531256,4.58540156594832,0.387153559957576,0.702186332903513,0.86115079567322,-6.15100386410594
"1514","1434955_at","March1","72925","membrane-associated ring finger (C3HC4) 1",-0.0697790053766281,2.92942721818649,-0.38532780935469,0.7035198385383,0.862442447483008,-6.1517066597153
"1838","1438238_at","2010315B03Rik","630836","RIKEN cDNA 2010315B03 gene",0.0807329383605868,7.1875532642354,0.384888123967383,0.703841124800746,0.862492688575028,-6.15187542031856
"1915","1439272_at","Lcorl","209707","ligand dependent nuclear receptor corepressor-like",0.0914959368580233,5.83920510941616,0.384047942492999,0.704455217700757,0.862558179413143,-6.15219737105524
"2194","1446797_at","A330075M08Rik","320426","RIKEN cDNA A330075M08 gene",-0.135253419214199,3.61715702529752,-0.384206061087737,0.704339632312618,0.862558179413143,-6.15213683432541
"101","1416714_at","Irf8","15900","interferon regulatory factor 8",-0.104262913815282,4.90865038265061,-0.382777169195853,0.705384422595666,0.863099151807333,-6.1526830018484
"520","1421040_a_at","Gsta2","14858","glutathione S-transferase, alpha 2 (Yc2)",0.148725275168189,10.1051479490299,0.382676527933554,0.7054580327577,0.863099151807333,-6.15272139440301
"1851","1438419_at","Scaf8","106583","SR-related CTD-associated factor 8",0.0797434321815587,5.80865855126628,0.380825644402041,0.70681231338678,0.864412356236536,-6.15342569139772
"739","1424273_at","Cyp2c70","226105","cytochrome P450, family 2, subfamily c, polypeptide 70",-0.0784517407365097,12.8404498416028,-0.380178024703985,0.70728640694344,0.86462102054768,-6.15367132725154
"1222","1429491_s_at","Rif1","51869","replication timing regulatory factor 1",-0.0940456711702424,6.47727411303867,-0.379057589882916,0.708106913155721,0.86462102054768,-6.15409532266781
"1289","1430991_at","1810014B01Rik","66263","RIKEN cDNA 1810014B01 gene",0.0937900546163268,5.95543803601883,0.379380539318923,0.707870376774119,0.86462102054768,-6.15397323872194
"1522","1435031_at","Tmem120a","215210","transmembrane protein 120A",-0.0759949107813664,8.35536043547578,-0.379785734969822,0.707573643673458,0.86462102054768,-6.15381991823501
"299","1418379_s_at","Adgra2","78560","adhesion G protein-coupled receptor A2",-0.086334319220347,5.37954130881529,-0.377103611724304,0.709538696083493,0.865784939091116,-6.15483179201497
"2423","1450612_a_at","Pemt","18618","phosphatidylethanolamine N-methyltransferase",0.0590566458300721,10.4320830015331,0.376988764568984,0.709622884753914,0.865784939091116,-6.15487496186592
"1422","1434129_s_at","Lhfpl2","218454","lipoma HMGIC fusion partner-like 2",0.107089833481542,5.55583105417699,0.375985536423997,0.710358461431902,0.866002034125527,-6.15525151285079
"3009","1459565_at","Uty","22290","ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome",0.0758194314242062,3.90952343910147,0.375978380171715,0.710363709500433,0.866002034125527,-6.1552541953151
"755","1424401_at","Aldh1l1","107747","aldehyde dehydrogenase 1 family, member L1",-0.106269470071179,5.97988683666407,-0.375395902466131,0.710790921119443,0.866179669023575,-6.15547236341068
"2230","1447947_at","Zfyve16","218441","zinc finger, FYVE domain containing 16",0.0792168787878396,3.93707152404537,0.374418802245011,0.711507781611565,0.866709993673311,-6.15583758801513
"655","1423192_at","Pspc1","66645","paraspeckle protein 1",0.0957556157684705,5.64454822530953,0.373894108425441,0.711892841384783,0.866769347401457,-6.15603332237438
"2427","1450678_at","Itgb2","16414","integrin beta 2",0.112942457859691,5.09482921948426,0.373584771453507,0.712119892827716,0.866769347401457,-6.15614859194925
"1218","1429463_at","Prkaa2","108079","protein kinase, AMP-activated, alpha 2 catalytic subunit",0.084369688106225,8.27763216599364,0.371128140927249,0.713924009195452,0.868621659270228,-6.15706067137781
"1520","1435029_at","Map3k20","65964","mitogen-activated protein kinase kinase kinase 20",-0.0658716318799435,6.24981905086354,-0.370496102639748,0.714388446015759,0.868843181182012,-6.15729436859498
"294","1418334_at","Dbf4","27214","DBF4 zinc finger",-0.0998049986471177,5.11534293997263,-0.364680922929333,0.718666851618848,0.872322643957079,-6.15942607477031
"505","1420872_at","Gucy1b1","54195","guanylate cyclase 1, soluble, beta 1",0.0971329870968036,4.16197650985303,0.364936999987724,0.718478248638169,0.872322643957079,-6.15933290433557
"1580","1435523_s_at","Smim10l1","381820","small integral membrane protein 10 like 1",0.0777881765839235,5.40461262442966,0.364904870020555,0.71850191163564,0.872322643957079,-6.15934459796767
"2747","1454835_at","Epm2aip1","77781","EPM2A (laforin) interacting protein 1",0.0638333316910034,3.99245298814632,0.364710698069777,0.718644921030021,0.872322643957079,-6.15941524477802
"2923","1456700_x_at","Marcks","17118","myristoylated alanine rich protein kinase C substrate",0.0683775594272387,7.80029450736578,0.364801149692297,0.718578301286227,0.872322643957079,-6.15938233981415
"170","1417308_at","Pkm","18746","pyruvate kinase, muscle",-0.0699396655415763,5.16745506397003,-0.360976354325635,0.721397337203352,0.872360794509347,-6.16076670516148
"348","1418826_at","Ms4a6b","69774","membrane-spanning 4-domains, subfamily A, member 6B",-0.111703221901844,4.98616381266019,-0.362937714967405,0.719951224413563,0.872360794509347,-6.16005860181157
"1109","1428551_at","Trmt11","73681","tRNA methyltransferase 11",0.0663220136442355,6.71650821210813,0.360642209107108,0.721643808811719,0.872360794509347,-6.16088696240552
"1296","1431140_at","Them4","75778","thioesterase superfamily member 4",-0.0737055004014229,5.57119561176174,-0.362461740741425,0.72030206268861,0.872360794509347,-6.16023078962301
"1599","1435748_at","Gda","14544","guanine deaminase",-0.0596450152338406,8.32903791319775,-0.360421775896445,0.721806421240224,0.872360794509347,-6.16096623498928
"1720","1436985_at","Zfp644","52397","zinc finger protein 644",-0.0813919028045023,5.23811302970238,-0.363346557130729,0.719649919042621,0.872360794509347,-6.15991052132674
"1919","1439316_at","Rbm39","170791","RNA binding motif protein 39",0.0922461269888748,5.90473669856859,0.360407579924052,0.72181689399441,0.872360794509347,-6.16097133852826
"1950","1439740_s_at","Uck2","80914","uridine-cytidine kinase 2",0.0759037904989404,5.84856079372241,0.362249639607219,0.720458421628143,0.872360794509347,-6.1603074471245
"1998","1440481_at","Stat1","20846","signal transducer and activator of transcription 1",0.104313740905741,5.33564803146782,0.36185679548673,0.720748055493725,0.872360794509347,-6.1604493115508
"2003","1440615_at","Dusp16","70686","dual specificity phosphatase 16",0.115961305486683,4.21768980954575,0.363338269962124,0.719656025995909,0.872360794509347,-6.15991352453157
"2220","1447810_x_at","Plekhb2","226971","pleckstrin homology domain containing, family B (evectins) member 2",-0.0697998273111828,4.26827226549506,-0.36296205107996,0.719933288072697,0.872360794509347,-6.16004979201088
"2281","1448568_a_at","Slc20a1","20515","solute carrier family 20, member 1",0.100665768102036,7.69542331981904,0.358995105296204,0.722859192491404,0.873277477540656,-6.16147813840294
"1818","1437983_at","Sall1","58198","spalt like transcription factor 1",0.100722421885274,5.49374543542823,0.357592440747782,0.723894794685403,0.874185354492537,-6.16197947162839
"169","1417292_at","Ifi47","15953","interferon gamma inducible protein 47",0.10735141309021,8.97123078991327,0.354261783087777,0.72635601122604,0.876483705259733,-6.16316212439238
